"date","value"
2016.03.05,3.7672
2016.03.06,3.7751
2016.03.07,3.783
2016.03.08,3.7556
2016.03.09,3.6849
2016.03.10,3.6215
2016.03.11,3.582
2016.03.12,3.6086
2016.03.13,3.6351999999999998
2016.03.14,3.6618
2016.03.15,3.7656
2016.03.16,3.7422
2016.03.17,3.6267
2016.03.18,3.624
2016.03.19,3.6219333333333332
2016.03.20,3.619866666666667
2016.03.21,3.6178
2016.03.22,3.5812
2016.03.23,3.6854
2016.03.24,3.6771
2016.03.25,3.6835
2016.03.26,3.6649333333333334
2016.03.27,3.6463666666666668
2016.03.28,3.6278
2016.03.29,3.6386
2016.03.30,3.6002
2016.03.31,3.5935
2016.04.01,3.5538
2016.04.02,3.5772
2016.04.03,3.6006
2016.04.04,3.624
2016.04.05,3.6805
2016.04.06,3.6413
2016.04.07,3.6905
2016.04.08,3.5901
2016.04.09,3.557533333333333
2016.04.10,3.524966666666667
2016.04.11,3.4924
2016.04.12,3.4928
2016.04.13,3.4983
2016.04.14,3.4838
2016.04.15,3.5332
2016.04.16,3.560633333333333
2016.04.17,3.5880666666666667
2016.04.18,3.6155
2016.04.19,3.5341
2016.04.20,3.5299
2016.04.21,3.5386
2016.04.22,3.5646
2016.04.23,3.5616666666666665
2016.04.24,3.5587333333333335
2016.04.25,3.5558
2016.04.26,3.5297
2016.04.27,3.5267
2016.04.28,3.4878
2016.04.29,3.4358
2016.04.30,3.4575666666666667
2016.05.01,3.4793333333333334
2016.05.02,3.5011
2016.05.03,3.5599
2016.05.04,3.5473
2016.05.05,3.5349
2016.05.06,3.5023
2016.05.07,3.507
2016.05.08,3.5117
2016.05.09,3.5164
2016.05.10,3.4758
2016.05.11,3.4528
2016.05.12,3.4855
2016.05.13,3.534
2016.05.14,3.5227
2016.05.15,3.5114
2016.05.16,3.5001
2016.05.17,3.4888
2016.05.18,3.5683
2016.05.19,3.5644
2016.05.20,3.5202
2016.05.21,3.537733333333333
2016.05.22,3.555266666666667
2016.05.23,3.5728
2016.05.24,3.5713
2016.05.25,3.5836
2016.05.26,3.5825
2016.05.27,3.6116
2016.05.28,3.5981666666666667
2016.05.29,3.5847333333333333
2016.05.30,3.5713
2016.05.31,3.6111
2016.06.01,3.6007
2016.06.02,3.5926
2016.06.03,3.524
2016.06.04,3.5125333333333333
2016.06.05,3.5010666666666665
2016.06.06,3.4896
2016.06.07,3.4421
2016.06.08,3.363
2016.06.09,3.401
2016.06.10,3.4188
2016.06.11,3.4401
2016.06.12,3.4614
2016.06.13,3.4827
2016.06.14,3.4812
2016.06.15,3.4741
2016.06.16,3.4661
2016.06.17,3.4163
2016.06.18,3.4090333333333334
2016.06.19,3.4017666666666666
2016.06.20,3.3945
2016.06.21,3.4158
2016.06.22,3.377
2016.06.23,3.339
2016.06.24,3.3739
2016.06.25,3.380133333333333
2016.06.26,3.3863666666666665
2016.06.27,3.3926
2016.06.28,3.3029
2016.06.29,3.222
2016.06.30,3.2134
2016.07.01,3.2361
2016.07.02,3.2472333333333334
2016.07.03,3.2583666666666664
2016.07.04,3.2695
2016.07.05,3.3024
2016.07.06,3.33
2016.07.07,3.3678
2016.07.08,3.3006
2016.07.09,3.3035333333333337
2016.07.10,3.3064666666666667
2016.07.11,3.3094
2016.07.12,3.296
2016.07.13,3.2637
2016.07.14,3.2511
2016.07.15,3.282
2016.07.16,3.2724
2016.07.17,3.2628
2016.07.18,3.2532
2016.07.19,3.249
2016.07.20,3.2591
2016.07.21,3.2722
2016.07.22,3.2565
2016.07.23,3.2663333333333333
2016.07.24,3.2761666666666667
2016.07.25,3.286
2016.07.26,3.2768
2016.07.27,3.2637
2016.07.28,3.2892
2016.07.29,3.2486
2016.07.30,3.2540333333333336
2016.07.31,3.2594666666666665
2016.08.01,3.2649
2016.08.02,3.2571
2016.08.03,3.2377
2016.08.04,3.1938
2016.08.05,3.166
2016.08.06,3.1689666666666665
2016.08.07,3.1719333333333335
2016.08.08,3.1749
2016.08.09,3.1456
2016.08.10,3.1271
2016.08.11,3.145
2016.08.12,3.1925
2016.08.13,3.1904
2016.08.14,3.1883
2016.08.15,3.1862
2016.08.16,3.2027
2016.08.17,3.2037
2016.08.18,3.2393
2016.08.19,3.2038
2016.08.20,3.2030000000000003
2016.08.21,3.2022
2016.08.22,3.2014
2016.08.23,3.2338
2016.08.24,3.2257
2016.08.25,3.2367
2016.08.26,3.2655
2016.08.27,3.2536
2016.08.28,3.2417
2016.08.29,3.2298
2016.08.30,3.2419
2016.08.31,3.2273
2016.09.01,3.2582
2016.09.02,3.2568
2016.09.03,3.2656333333333336
2016.09.04,3.2744666666666666
2016.09.05,3.2833
2016.09.06,3.1953
2016.09.07,3.193
2016.09.08,3.2143
2016.09.09,3.2735
2016.09.10,3.2642666666666664
2016.09.11,3.2550333333333334
2016.09.12,3.2458
2016.09.13,3.3138
2016.09.14,3.3426
2016.09.15,3.3024
2016.09.16,3.2622
2016.09.17,3.265833333333333
2016.09.18,3.2694666666666667
2016.09.19,3.2731
2016.09.20,3.2589
2016.09.21,3.2071
2016.09.22,3.2208
2016.09.23,3.245
2016.09.24,3.2433666666666667
2016.09.25,3.2417333333333334
2016.09.26,3.2401
2016.09.27,3.2346
2016.09.28,3.2167
2016.09.29,3.2595
2016.09.30,3.2603
2016.10.01,3.2437
2016.10.02,3.2271
2016.10.03,3.2105
2016.10.04,3.2578
2016.10.05,3.2202
2016.10.06,3.2298
2016.10.07,3.2204
2016.10.08,3.2157666666666667
2016.10.09,3.2111333333333336
2016.10.10,3.2065
2016.10.11,3.1953
2016.10.12,3.2025
2016.10.13,3.178
2016.10.14,3.2051
2016.10.15,3.204133333333333
2016.10.16,3.2031666666666667
2016.10.17,3.2022
2016.10.18,3.1888
2016.10.19,3.1697
2016.10.20,3.1433
2016.10.21,3.1511
2016.10.22,3.1422666666666665
2016.10.23,3.1334333333333335
2016.10.24,3.1246
2016.10.25,3.1151
2016.10.26,3.1409
2016.10.27,3.1701
2016.10.28,3.2065
2016.10.29,3.2007666666666665
2016.10.30,3.1950333333333334
2016.10.31,3.1893
2016.11.01,3.2367
2016.11.02,3.2359
2016.11.03,3.2425
2016.11.04,3.2337
2016.11.05,3.223133333333333
2016.11.06,3.2125666666666666
2016.11.07,3.202
2016.11.08,3.1695
2016.11.09,3.2172
2016.11.10,3.3864
2016.11.11,3.3915
2016.11.12,3.4053666666666667
2016.11.13,3.4192333333333336
2016.11.14,3.4331
2016.11.15,3.4404
2016.11.16,3.42
2016.11.17,3.4193
2016.11.18,3.3835
2016.11.19,3.3731666666666666
2016.11.20,3.3628333333333336
2016.11.21,3.3525
2016.11.22,3.355
2016.11.23,3.3945
2016.11.24,3.3915
2016.11.25,3.4223
2016.11.26,3.4101666666666666
2016.11.27,3.3980333333333332
